id,lat,long,name,city,craving,tags,addresse
1249,,,GHIDO RAMEN,75010,table,japonais,"77 Rue du Faubourg Saint-Martin, 75010 Paris"
1250,,,Sammy and Joe paris,75011,cafe,dwich,"124 Rue du Chemin Vert, 75011 Paris"
1251,,,O Durum,93400,pouce,dwich/orient,"32 Bd Jean Jaurès, 93400 Saint-Ouen-sur-Seine"
1253,,,Brion Restaurant par Geoffrey Lengagne,75009,table,neobistrot,"17 Rue Lamartine, 75009 Paris"
1254,,,Le Cadoret,75019,table,neobistrot,"1 Rue Pradier, 75019 Paris"
1255,,,Les Pères Populaires,75020,table,neobistrot,"46 Rue de Buzenval, 75020 Paris"
1256,,,Caluche,75005,table,neobistrot,"12 Rue de Mirbel, 75005 Paris"
1257,,,Restaurant Janine,75017,table,neobistrot,"90 Rue des Dames, 75017 Paris"
1259,,,19 SAINT ROCH.,75001,table,neobistrot,"19 Rue Saint-Roch, 75001 Paris"
1260,,,Cavalier.,75011,table,neobistrot,"22 Rue du Faubourg du Temple, 75011 Paris"
1261,,,Majouja,75009,pouce,orient,"43 Rue Laffitte, 75009 Paris"
1262,,,Galette Café,75007,table,crepes,"2 Rue de l'Université, 75007 Paris"
1263,,,Restaurant Ventrus - Parc de La Villette,75019,table,neobistrot,"1 Allée. du Canal, 75019 Paris"
1264,,,Micho,75001,table,neobistrot/dwich/coeur,"46 Rue de Richelieu, 75001 Paris"
1266,,,L'arpaon,75018,table,neobistrot,"57 Rue Montcalm, 75018 Paris"
1267,,,DANDELION,75020,table,neobistrot/coeur,"46 Rue des Vignoles, 75020 Paris"
1268,,,Superposé,75011,table,neobistrot,"103 Rue Saint-Maur, 75011 Paris"
1269,,,Trouble,75009,table,neobistrot,"15 Rue Hippolyte Lebas, 75009 Paris"
1270,,,OOBATZ,75011,table,italien/coeur,"4bis Av. Jean Aicard, 75011 Paris"
1271,,,Mojju,75007,table,asiatique,"4 Rue de l'Exposition, 75007 Paris"
1272,,,YUJIN,75002,table,asiatique,"53 Pass. des Panoramas, 75002 Paris"
1273,,,Le Mary Celeste,75003,table,neobistrot,"1 Rue Commines, 75003 Paris"
1274,,,Fellows - Restaurant Paris 10,75010,table,neobistrot,"84 Rue du Faubourg Saint-Denis, 75010 Paris"
1275,,,RORI,75011,table,italien,"96 Rue Jean-Pierre Timbaud, 75011 Paris"
1276,,,Scarpetta,75009,table,italien/neobistrot,"72 Rue Marguerite de Rochechouart, 75009 Paris"
1277,,,Rosette,92110,table,brasserie,"77 Rue de Paris, 92110 Clichy"
1278,,,Le Cornichon,75011,table,neobistrot,"2 Rue des Goncourt, 75011 Paris"
1279,,,L'Attache,75011,table,neobistrot,"52 Rue Basfroi, 75011 Paris"
1280,,,Café les Deux Gares,75010,table,neobistrot,"1 Rue des Deux Gares, 75010 Paris"
1281,,,Crêperie Armelle - Bourse Paris 2,75002,table,crepes,"7 Rue Saint-Marc, 75002 Paris"
1282,,,Pluto,75004,table,neobistrot,"44 Rue Sainte-Croix de la Bretonnerie, 75004 Paris"
1283,,,Panorama,75011,table,neobistrot,"153 Rue Saint-Maur, 75011 Paris"
1284,,,hubo,75008,pouce,dwich,"41 Rue de Londres, 75008 Paris"
1285,,,TRÂM 130,75011,table,neobistrot,"130 Rue Saint-Maur, 75011 Paris"
1286,,,Cendrillon,75020,table,neobistrot,"50 Rue Piat, 75020 Paris"
1287,,,Adami,75009,table,neobistrot,"19bis Rue Pierre Fontaine, 75009 Paris"
1289,,,Boulangerie EVEIL,75017,commerce,boulangerie/coeur,"100 Rue Legendre, 75017 Paris"
1290,,,Atelier P1 Pantin,93500,commerce,boulangerie,"41 bis Rue Hoche, 93500 Pantin"
1291,,,JJ Hings Ice Cream,75010,commerce,glace/coeur,"46 Rue Bichat, 75010 Paris"
1292,,,Broken Biscuits,75010,cafe,,"18 Rue du Faubourg Poissonnière, 75010 Paris"
1293,,,REŸS - Glaces Eternelles,75004,commerce,glace,"4 Rue du Bourg Tibourg, 75004 Paris"
1294,,,Café Nuances,75008,cafe,torrefacteur,"10 Rue de la Tremoille, 75008 Paris"
1296,,,Kawa Coffee - La boutique,75003,cafe,torrefacteur,"96 Rue des Archives, 75003 Paris"
1297,,,Kawa Coffee - Victoria,75001,cafe,torrefacteur,"22 Av. Victoria, 75001 Paris"
1298,,,FAUNA,75011,cafe,,"12 Rue Oberkampf, 75011 Paris"
1299,,,Café du Clown Coffee Shop,75006,cafe,,"6 Rue Lobineau, 75006 Paris"
1300,,,Simple Coffee Paris,75018,cafe,,"78 R. des Martyrs, 75018 Paris"
1301,,,CORTADO COFFEE,75003,cafe,,"31 Rue Charlot, 75003 Paris"
1302,,,GRAVE,75003,cafe,,"34 Rue des Gravilliers, 75003 Paris"
1303,,,SAMPLE CAFE PARIS,75003,cafe,,"5 Rue Notre Dame de Nazareth, 75003 Paris"
1304,,,"Moonlight café, coffee shop, specialty coffee",75003,cafe,,"27 Rue des Gravilliers, 75003 Paris"
1305,,,Dreamin Man Roastery,75001,cafe,,"31 Rue Coquillière, 75001 Paris"
1306,,,CAFE SHIN,75010,cafe,,"47 R. des Petites Écuries, 75010 Paris"
1307,,,Chaize,75020,cafe,,"24 Bd de Ménilmontant, 75020 Paris"
1308,,,Alba Coffee Roasters,75018,cafe,torrefacteur,"62 Rue du Ruisseau, 75018 Paris"
1309,,,Au Bec Fin Paris,75017,commerce,boucherie/coeur,"46 Rue des Batignolles, 75017 Paris"
1310,,,Le champ des rêves,75017,commerce,primeur/epicerie,"25 Rue de La Jonquière, 75017 Paris"
1311,,,Miyam Beaubourg,75003,commerce,primeur/epicerie,"82 Rue Beaubourg, 75003 Paris"
1312,,,ACE MART LOUVRE,75001,commerce,epicerie/japonais,"3 Rue du Louvre, 75001 Paris"
1313,,,Miyam Poteau,75018,commerce,primeur/epicerie,"11 Rue du Poteau, 75018 Paris"
1314,,,Miyam Aligre,75011,commerce,primeur/epicerie,"161 Rue du Faubourg Saint-Antoine, 75011 Paris"
1315,,,Fromagerie Double Crème,93500,commerce,cremerie,"31 Rue Méhul, 93500 Pantin"
1316,,,Sobremesa,75018,table,neobistrot,"127 Rue Caulaincourt, 75018 Paris"
1317,,,kiosk,75002,pouce,traiteur/dwich,"18 Rue Saint-Fiacre, 75002 Paris"
1318,,,"MOSUGO PARIS 2 PAR MORY SACKO",75002,pouce,,"35 Rue des Jeuneurs, 75002 Paris"
1319,,,O Dürüm 2,93400,pouce,orient/dwich,"16 Bis Av. Gabriel Péri, 93400 Saint-Ouen-sur-Seine"
1320,,,MARI MARI,75002,table,asiatique,"23 Rue d'Antin, 75002 Paris"
1321,,,Buttes Snack Bar,75019,table,neobistrot,"10 Rue Pradier, 75019 Paris"
1322,,,MA-SHI-TA,75014,table,asiatique,"9 Rue Poirier de Narçay, 75014 Paris"
1323,,,ROND - Sarrazin et Calvados -,75020,table,crepes,"21 Rue du Transvaal, 75020 Paris"
1324,,,La Datcha Paris,75011,table,neobistrot,"62 Rue Jean-Pierre Timbaud, 75011 Paris"
1325,,,Alfi's,75001,table,italien,"26 Rue du Mont Thabor, 75001 Paris"
1326,,,Coloré - Restaurant Paris 18,75018,table,neobistrot,"20 Rue du Ruisseau, 75018 Paris"
1327,,,Le Café de l'Usine,75011,table,neobistrot,"5 Pass. Piver, 75011 Paris"
1328,,,Les Mascareignes,75011,table,,"202 Bd Voltaire, 75011 Paris"
1329,,,Braise,75008,table,neobistrot,"19 Rue d'Anjou, 75008 Paris"
1330,,,On Restaurant,75001,table,asiatique,"39 Rue Saint-Roch, 75001 Paris"
1331,,,ajar,75010,table,mexicain,"34 Rue Sainte-Marthe, 75010 Paris"
1332,,,Adar - Traiteur & épicerie,75011,commerce,traiteur,"11 Rue Faidherbe, 75011 Paris"
1333,,,Onisuko,75006,commerce,patisserie/japonais,"13 Rue du Vieux Colombier, 75006 Paris"
1334,,,Onisuko,75004,commerce,patisserie/japonais,"25 Rue de Turenne, 75004 Paris"
1335,,,La Combine - Glaces à l’italienne,75010,commerce,glace,"44 Rue de Lancry, 75010 Paris"
1336,,,Ara Chocolat,75009,commerce,chocolatier,"41bis Rue Condorcet, 75009 Paris"
1337,,,Misutira,75005,commerce,patisserie,"24 Rue des Patriarches, 75005 Paris"
1338,,,Pleincœur,75017,commerce,patisserie,"64 Rue des Batignolles, 75017 Paris"
1339,,,Ondo,75010,table,,"166 Rue du Faubourg Poissonnière, 75010 Paris"
1340,,,Doppio Coffee,75011,cafe,,"64 Rue Oberkampf, 75011 Paris"
1341,,,Unthaitled.,75003,cafe,,"8 Rue Charles-François Dupuis, 75003 Paris"
1342,,,57 grains Coffee Shop,75018,cafe,,"57 Rue du Mont-Cenis, 75018 Paris"
1343,,,L'Arbre à Café - Odéon,75006,cafe,torrefacteur,"15 Carrefour de l'Odéon, 75006 Paris"
1344,,,Café jaune,93400,cafe,,"96 Rue des Rosiers, 93400 Saint-Ouen-sur-Seine"
1345,,,L'Arbre à Café - Martyrs,75009,cafe,torrefacteur,"35 R. des Martyrs, 75009 Paris"
1346,,,L'Arbre à Café - Rue du Nil,75002,cafe,torrefacteur,"10 Rue du Nil, 75002 Paris"
1347,,,Causeries Paris - Specialty coffee & natural wine,75003,cafe,,"19 Rue du Parc Royal, 75003 Paris"
1348,,,Mokochaya,75011,cafe,japonais,"11 Rue Saint-Bernard, 75011 Paris"
1349,,,Trouvailles & Terroirs,75009,commerce,primeur/coeur,"10 Rue Alfred Stevens, 75009 Paris"
1350,,,TAKA & VERMO - Artisans Fromagers,75003,commerce,cremerie,"20 Rue des Gravilliers, 75003 Paris"
1351,,,Fromagerie Fernin,75010,commerce,cremerie,"204 Rue du Faubourg Saint-Martin, 75010 Paris"
1352,,,Bar Nouveau,75003,bar,,"5 Rue des Haudriettes, 75003 Paris"
1353,,,Soon Grill,75008,table,asiatique,"20 Rue Jean Mermoz, 75008 Paris"
1354,,,,,,,
1355,,,,,,,
1356,,,,,,,
1357,,,,,,,
1358,,,,,,,
1359,,,,,,,
1360,,,,,,,
1361,,,,,,,
1362,,,,,,,
1363,,,,,,,
1364,,,,,,,
1365,,,,,,,
1366,,,,,,,
1367,,,,,,,
1368,,,,,,,
